year,gender,count,name,rank
2014,male,78,Jordan,57
2014,male,77,Finn,58
2014,male,75,Sebastian,59
2014,male,75,Lincoln,60
2014,male,74,Zachary,61
2014,male,72,Louis,62
2014,male,71,Theodore,63
2014,male,70,Roman,64
2014,male,70,Fletcher,65
2014,male,68,Aiden,66
2014,male,68,Felix,67
2014,male,67,David,68
2014,male,67,Ashton,69
2014,male,64,Archer,70
2014,male,62,Adam,71
2014,male,62,Edward,72
2014,male,62,Beau,73
2014,male,61,Hugo,74
2014,male,60,Grayson,75
2014,male,60,Alex,76
2014,male,60,Cameron,77
2014,male,59,Austin,78
2014,male,58,Patrick,79
2014,male,58,Jake,80
2014,male,58,Aaron,81
2014,male,57,Charles,82
2014,male,54,Nixon,83
2014,male,54,Angus,84
2014,male,52,Jasper,85
2014,male,51,John,86
2014,male,51,Hudson,87
2014,male,51,Ezra,88
2014,male,50,Theo,89
2014,male,50,Marcus,90
2014,male,50,Nathaniel,91
2014,male,49,Asher,92
2014,male,48,Quinn,93
2014,male,48,Harley,94
2014,male,47,Vincent,95
2014,male,47,Phoenix,96
2014,male,47,Cohen,97
2014,male,46,Arthur,98
2014,male,45,Aidan,99
2014,male,44,Lewis,100
1962,male,1481,David,1
1962,male,1276,Michael,2
1962,male,1124,Peter,3
1962,male,1031,John,4
1962,male,946,Mark,5
1962,male,870,Stephen,6
1962,male,809,Paul,7
1962,male,646,Andrew,8
1962,male,643,Robert,9
1962,male,561,Christopher,10
1962,male,534,Kevin,11
1962,male,505,Richard,12
1962,male,483,Anthony,13
1962,male,471,Grant,14
1962,male,456,Wayne,15
1962,male,454,Craig,16
1962,male,406,Gregory,17
1962,male,394,Ian,18
1962,male,385,William,19
1962,male,365,Bruce,20
1962,male,361,Steven,21
1962,male,321,James,22
1962,male,318,Gary,23
1962,male,309,Graeme,24
1962,male,305,Brian,25
1962,male,302,Murray,26
1962,male,297,Philip,27
1962,male,274,Ross,28
1962,male,273,Alan,29
1962,male,268,Dean,30
1962,male,258,Shane,31
1962,male,258,Brent,32
1962,male,227,Colin,33
1962,male,223,Neil,34
1962,male,221,Barry,35
1962,male,220,Geoffrey,36
1962,male,215,Graham,37
1962,male,212,Stuart,38
1962,male,203,Timothy,39
1962,male,203,Martin,40
1962,male,201,Simon,41
1962,male,190,Nigel,42
1962,male,188,Phillip,43
1962,male,188,Brett,44
1962,male,183,Tony,45
1962,male,183,Allan,46
1962,male,178,Trevor,47
1962,male,178,Warren,48
1962,male,171,Kenneth,49
1962,male,167,Russell,50
1962,male,164,Keith,51
1962,male,161,Thomas,52
1962,male,161,Raymond,53
1962,male,150,Patrick,54
1962,male,149,Kerry,55
1962,male,147,Glenn,56
1962,male,147,Donald,57
1962,male,143,Malcolm,58
1962,male,143,Jeffrey,59
1962,male,130,Roger,60
1962,male,127,Douglas,61
1962,male,125,Gavin,62
1962,male,123,Matthew,63
1962,male,122,Nicholas,64
1962,male,122,George,65
1962,male,116,Ronald,66
1962,male,116,Gordon,67
1962,male,115,Joseph,68
1962,male,111,Charles,69
1962,male,108,Scott,70
1962,male,106,Garry,71
1962,male,106,Edward,72
1962,male,106,Bryan,73
1962,male,104,Daniel,74
1962,male,103,Lance,75
1962,male,97,Terry,76
1962,male,96,Adrian,77
1962,male,94,Neville,78
1962,male,92,Darryl,79
1962,male,89,Robin,80
1962,male,87,Terence,81
1962,male,84,Jonathan,82
1962,male,83,Derek,83
1962,male,81,Dennis,84
1962,male,80,Antony,85
1962,male,76,Noel,86
1962,male,74,Gerard,87
1962,male,73,Lindsay,88
1962,male,72,Alistair,89
1962,male,71,Rodney,90
1962,male,70,Eric,91
1962,male,68,Carl,92
1962,male,67,Kelvin,93
1962,male,66,Leslie,94
1962,male,63,Ricky,95
1962,male,60,Karl,96
1962,male,60,Alexander,97
1962,male,59,Stewart,98
1962,male,59,Kim,99
1962,male,57,Henry,100
1994,male,604,Matthew,1
1994,male,562,Daniel,2
1994,male,546,Joshua,3
1994,male,542,James,4
1994,male,474,Samuel,5
1994,male,470,Michael,6
1994,male,449,Jordan,7
1994,male,435,Benjamin,8
1994,male,412,Thomas,9
1994,male,326,Nicholas,10
1994,male,321,Ryan,11
1994,male,311,Christopher,12
1994,male,305,Cameron,13
1994,male,283,Jacob,14
1994,male,281,Andrew,15
1994,male,279,William,16
1994,male,257,Luke,17
1994,male,247,Liam,18
1994,male,243,Alexander,19
1994,male,238,David,20
1994,male,233,Nathan,21
1994,male,225,Dylan,22
1994,male,219,Joseph,23
1994,male,199,Jack,24
1994,male,198,Mitchell,25
1994,male,198,Hayden,26
1994,male,196,Aaron,27
1994,male,194,Jesse,28
1994,male,191,Timothy,29
1994,male,188,Jonathan,30
1994,male,177,Ethan,31
1994,male,172,John,32
1994,male,170,Sean,33
1994,male,168,Jamie,34
1994,male,158,Scott,35
1994,male,157,Bradley,36
1994,male,151,Callum,37
1994,male,150,Tyler,38
1994,male,149,Peter,39
1994,male,147,Logan,40
1994,male,134,Jason,41
1994,male,132,Shaun,42
1994,male,131,Jayden,43
1994,male,130,Anthony,44
1994,male,129,Adam,45
1994,male,128,Connor,46
1994,male,126,Robert,47
1994,male,126,Caleb,48
1994,male,124,Hamish,49
1994,male,122,Richard,50
1994,male,122,Joel,51
1994,male,121,Mark,52
1994,male,120,Patrick,53
1994,male,118,Oliver,54
1994,male,117,Isaac,55
1994,male,113,Taylor,56
1994,male,107,George,57
1994,male,104,Simon,58
1994,male,102,Brandon,59
1994,male,101,Kyle,60
1994,male,101,Alex,61
1994,male,98,Jake,62
1994,male,97,Jeremy,63
1994,male,96,Zachary,64
1994,male,93,Mathew,65
1994,male,91,Kieran,66
1994,male,90,Levi,67
1994,male,87,Jarrod,68
1994,male,85,Stephen,69
1994,male,85,Jackson,70
1994,male,85,Cody,71
1994,male,84,Steven,72
1994,male,82,Troy,73
1994,male,80,Jared,74
1994,male,80,Corey,75
1994,male,78,Sam,76
1994,male,75,Paul,77
1994,male,75,Henry,78
1994,male,72,Shane,79
1994,male,71,Zane,80
1994,male,70,Harrison,81
1994,male,70,Blake,82
1994,male,69,Ashley,83
1994,male,68,Regan,84
1994,male,68,Justin,85
1994,male,67,Vincent,86
1994,male,64,Blair,87
1994,male,63,Edward,88
1994,male,62,Reuben,89
1994,male,62,Ben,90
1994,male,61,Phillip,91
1994,male,60,Aidan,92
1994,male,60,Charles,93
1994,male,58,Rhys,94
1994,male,58,Harry,95
1994,male,56,Todd,96
1994,male,56,Lewis,97
1994,male,55,Karl,98
1994,male,54,Rory,99
1994,male,54,Kane,100
1978,male,719,Michael,1
1978,male,632,Andrew,2
1978,male,618,David,3
1978,male,581,Daniel,4
1978,male,524,Matthew,5
1978,male,496,Jason,6
1978,male,484,James,7
1978,male,472,Mark,8
1978,male,444,Christopher,9
1978,male,423,Paul,10
1978,male,379,Richard,11
1978,male,363,Aaron,12
1978,male,302,John,13
1978,male,300,Benjamin,14
1978,male,297,Simon,15
1978,male,291,Craig,16
1978,male,288,Robert,17
1978,male,284,Scott,18
1978,male,280,Nicholas,19
1978,male,277,Peter,20
1978,male,275,Timothy,21
1978,male,268,Shane,22
1978,male,249,Nathan,23
1978,male,228,Stephen,24
1978,male,226,Steven,25
1978,male,212,Jeremy,26
1978,male,201,Jonathan,27
1978,male,199,Joseph,28
1978,male,178,Jamie,29
1978,male,174,William,30
1978,male,173,Samuel,31
1978,male,158,Ryan,32
1978,male,151,Adam,33
1978,male,148,Anthony,34
1978,male,147,Hayden,35
1978,male,146,Shaun,36
1978,male,146,Hamish,37
1978,male,141,Phillip,38
1978,male,138,Gregory,39
1978,male,133,Brendon,40
1978,male,131,Justin,41
1978,male,127,Philip,42
1978,male,125,Karl,43
1978,male,120,Dean,44
1978,male,117,Mathew,45
1978,male,117,Glen,46
1978,male,115,Tony,47
1978,male,115,Cameron,48
1978,male,113,Thomas,49
1978,male,111,Nigel,50
1978,male,111,Joshua,51
1978,male,111,Brent,52
1978,male,106,Wayne,53
1978,male,105,Grant,54
1978,male,105,Blair,55
1978,male,102,Gareth,56
1978,male,97,Brett,57
1978,male,96,Bradley,58
1978,male,92,Bevan,59
1978,male,91,Shannon,60
1978,male,91,George,61
1978,male,90,Luke,62
1978,male,88,Kevin,63
1978,male,88,Carl,64
1978,male,87,Jared,65
1978,male,84,Damian,66
1978,male,83,Lance,67
1978,male,83,Glenn,68
1978,male,82,Adrian,69
1978,male,81,Stuart,70
1978,male,81,Regan,71
1978,male,78,Troy,72
1978,male,78,Ian,73
1978,male,77,Ross,74
1978,male,77,Raymond,75
1978,male,77,Patrick,76
1978,male,73,Sean,77
1978,male,73,Geoffrey,78
1978,male,72,Corey,79
1978,male,72,Edward,80
1978,male,70,Dion,81
1978,male,70,Brian,82
1978,male,69,Martin,83
1978,male,69,Gavin,84
1978,male,69,Alexander,85
1978,male,68,Brendan,86
1978,male,67,Lee,87
1978,male,66,Leon,88
1978,male,66,Kyle,89
1978,male,66,Darren,90
1978,male,64,Alan,91
1978,male,64,Brad,92
1978,male,62,Jarrod,93
1978,male,61,Bruce,94
1978,male,60,Duncan,95
1978,male,59,Andre,96
1978,male,58,Clinton,97
1978,male,57,Dwayne,98
1978,male,56,Rhys,99
1978,male,54,Neil,100
2010,male,374,Liam,1
2010,male,333,James,2
2010,male,327,Oliver,3
2010,male,325,Jack,4
2010,male,320,William,5
2010,male,298,Joshua,6
2010,male,286,Benjamin,7
2010,male,285,Jacob,8
2010,male,282,Samuel,9
2010,male,271,Lucas,10
2010,male,269,Thomas,11
2010,male,262,Ryan,12
2010,male,262,Noah,13
2010,male,259,Ethan,14
2010,male,236,Cooper,15
2010,male,233,Daniel,16
2010,male,233,Isaac,17
2010,male,229,Max,18
2010,male,205,Tyler,19
2010,male,204,Alexander,20
2010,male,204,Riley,21
2010,male,203,Blake,22
2010,male,197,Lachlan,23
2010,male,191,Luke,24
2010,male,187,Hunter,25
2010,male,185,Charlie,26
2010,male,177,Connor,27
2010,male,174,Caleb,28
2010,male,174,Xavier,29
2010,male,172,Dylan,30
2010,male,164,Jayden,31
2010,male,162,Mason,32
2010,male,162,Levi,33
2010,male,156,Matthew,34
2010,male,153,Logan,35
2010,male,147,Joseph,36
2010,male,142,George,37
2010,male,136,Nathan,38
2010,male,132,Cameron,39
2010,male,125,Oscar,40
2010,male,123,Harry,41
2010,male,121,Leo,42
2010,male,120,Jackson,43
2010,male,118,Finn,44
2010,male,115,Harrison,45
2010,male,114,Jake,46
2010,male,112,Michael,47
2010,male,105,Alex,48
2010,male,104,Zachary,49
2010,male,102,Luca,50
2010,male,99,Toby,51
2010,male,98,Elijah,52
2010,male,95,Angus,53
2010,male,94,Kingston,54
2010,male,94,Ashton,55
2010,male,91,John,56
2010,male,90,Carter,57
2010,male,88,Cody,58
2010,male,88,Eli,59
2010,male,87,Jesse,60
2010,male,86,David,61
2010,male,86,Henry,62
2010,male,83,Quinn,63
2010,male,80,Jordan,64
2010,male,80,Adam,65
2010,male,80,Charles,66
2010,male,77,Ryder,67
2010,male,77,Aiden,68
2010,male,74,Seth,69
2010,male,74,Aaron,70
2010,male,73,Flynn,71
2010,male,72,Edward,72
2010,male,70,Phoenix,73
2010,male,70,Lincoln,74
2010,male,69,Nicholas,75
2010,male,69,Aidan,76
2010,male,68,Sam,77
2010,male,68,Marcus,78
2010,male,64,Brooklyn,79
2010,male,64,Chase,80
2010,male,64,Joel,81
2010,male,64,Christian,82
2010,male,63,Archie,83
2010,male,62,Dominic,84
2010,male,62,Patrick,85
2010,male,61,Reuben,86
2010,male,61,Sebastian,87
2010,male,60,Taylor,88
2010,male,60,Fletcher,89
2010,male,60,Louis,90
2010,male,59,Robert,91
2010,male,58,Sione,92
2010,male,58,Tyson,93
2010,male,57,Mitchell,94
2010,male,57,Gabriel,95
2010,male,57,Leon,96
2010,male,56,Maxwell,97
2010,male,56,Felix,98
2010,male,56,Ben,99
2010,male,56,Lewis,100
1970,male,1365,Jason,1
1970,male,959,Michael,2
1970,male,916,David,3
1970,male,909,Andrew,4
1970,male,879,Paul,5
1970,male,776,Mark,6
1970,male,648,Stephen,7
1970,male,631,Craig,8
1970,male,604,Christopher,9
1970,male,572,Richard,10
1970,male,572,John,11
1970,male,507,Peter,12
1970,male,480,Shane,13
1970,male,454,Robert,14
1970,male,383,James,15
1970,male,380,Steven,16
1970,male,374,Matthew,17
1970,male,362,Simon,18
1970,male,357,Anthony,19
1970,male,344,Grant,20
1970,male,327,Scott,21
1970,male,323,Wayne,22
1970,male,310,Dean,23
1970,male,269,Aaron,24
1970,male,259,Tony,25
1970,male,250,Gregory,26
1970,male,236,Nicholas,27
1970,male,232,Nigel,28
1970,male,227,Philip,29
1970,male,223,Timothy,30
1970,male,223,Brent,31
1970,male,220,Glenn,32
1970,male,214,William,33
1970,male,209,Darren,34
1970,male,208,Jonathan,35
1970,male,206,Kevin,36
1970,male,192,Phillip,37
1970,male,191,Brendon,38
1970,male,182,Ian,39
1970,male,180,Brett,40
1970,male,177,Glen,41
1970,male,165,Stuart,42
1970,male,164,Martin,43
1970,male,163,Karl,44
1970,male,161,Brian,45
1970,male,161,Daniel,46
1970,male,154,Bruce,47
1970,male,152,Gary,48
1970,male,150,Sean,49
1970,male,144,Geoffrey,50
1970,male,142,Warren,51
1970,male,140,Thomas,52
1970,male,140,Alan,53
1970,male,133,Justin,54
1970,male,130,Carl,55
1970,male,123,Blair,56
1970,male,120,Hamish,57
1970,male,118,Dion,58
1970,male,116,Graeme,59
1970,male,113,Ross,60
1970,male,110,Colin,61
1970,male,109,Murray,62
1970,male,108,Antony,63
1970,male,107,Brendan,64
1970,male,106,Adam,65
1970,male,106,Barry,66
1970,male,105,Patrick,67
1970,male,105,Edward,68
1970,male,104,Raymond,69
1970,male,103,Kerry,70
1970,male,103,Gavin,71
1970,male,102,Shaun,72
1970,male,102,Rodney,73
1970,male,102,Lance,74
1970,male,102,Adrian,75
1970,male,99,Russell,76
1970,male,99,Jeffrey,77
1970,male,99,Graham,78
1970,male,97,Trevor,79
1970,male,97,Malcolm,80
1970,male,97,Kenneth,81
1970,male,94,Neil,82
1970,male,93,Todd,83
1970,male,91,Joseph,84
1970,male,86,Douglas,85
1970,male,85,Allan,86
1970,male,84,Bryan,87
1970,male,83,Jeremy,88
1970,male,80,Roger,89
1970,male,80,George,90
1970,male,80,Kelvin,91
1970,male,79,Daryl,92
1970,male,78,Darryl,93
1970,male,68,Mathew,94
1970,male,68,Derek,95
1970,male,68,Benjamin,96
1970,male,68,Charles,97
1970,male,67,Lee,98
1970,male,65,Vaughan,99
1970,male,62,Cameron,100
2002,male,484,Joshua,1
2002,male,472,Jack,2
2002,male,381,Samuel,3
2002,male,379,Benjamin,4
2002,male,351,Ethan,5
2002,male,349,James,6
2002,male,320,Liam,7
2002,male,311,Daniel,8
2002,male,308,Jacob,9
2002,male,304,Thomas,10
2002,male,295,Matthew,11
2002,male,277,William,12
2002,male,269,Caleb,13
2002,male,231,Jayden,14
2002,male,220,Ryan,15
2002,male,216,Oliver,16
2002,male,212,Jordan,17
2002,male,197,Dylan,18
2002,male,195,Logan,19
2002,male,194,Luke,20
2002,male,182,Cameron,21
2002,male,178,Blake,22
2002,male,176,Connor,23
2002,male,169,Alexander,24
2002,male,166,Michael,25
2002,male,163,Nathan,26
2002,male,149,Max,27
2002,male,147,Joseph,28
2002,male,146,George,29
2002,male,142,Jackson,30
2002,male,133,Tyler,31
2002,male,130,Harrison,32
2002,male,128,Nicholas,33
2002,male,119,Adam,34
2002,male,118,Lachlan,35
2002,male,109,Mitchell,36
2002,male,108,Hamish,37
2002,male,105,Ben,38
2002,male,102,Callum,39
2002,male,102,David,40
2002,male,102,Isaac,41
2002,male,101,Cody,42
2002,male,100,Andrew,43
2002,male,99,Bailey,44
2002,male,99,Jake,45
2002,male,98,Henry,46
2002,male,98,John,47
2002,male,96,Alex,48
2002,male,93,Reuben,49
2002,male,92,Hayden,50
2002,male,91,Joel,51
2002,male,89,Lucas,52
2002,male,87,Jamie,53
2002,male,86,Christopher,54
2002,male,86,Riley,55
2002,male,85,Levi,56
2002,male,83,Zachary,57
2002,male,82,Elijah,58
2002,male,82,Harry,59
2002,male,82,Jonathan,60
2002,male,80,Sean,61
2002,male,79,Jesse,62
2002,male,76,Hunter,63
2002,male,75,Bradley,64
2002,male,74,Dominic,65
2002,male,73,Aidan,66
2002,male,73,Finn,67
2002,male,73,Xavier,68
2002,male,72,Flynn,69
2002,male,71,Mason,70
2002,male,70,Noah,71
2002,male,69,Kyle,72
2002,male,69,Sam,73
2002,male,68,Brandon,74
2002,male,67,Angus,75
2002,male,66,Brayden,76
2002,male,64,Oscar,77
2002,male,63,Anthony,78
2002,male,63,Kaleb,79
2002,male,63,Patrick,80
2002,male,61,Sebastian,81
2002,male,60,Timothy,82
2002,male,59,Jason,83
2002,male,58,Christian,84
2002,male,58,Cole,85
2002,male,58,Toby,86
2002,male,58,Zane,87
2002,male,56,Jared,88
2002,male,56,Taylor,89
2002,male,55,Robert,90
2002,male,53,Campbell,91
2002,male,52,Trent,92
2002,male,50,Aaron,93
2002,male,50,Charles,94
2002,male,50,Marcus,95
2002,male,49,Scott,96
2002,male,47,Brodie,97
2002,male,47,Gabriel,98
2002,male,47,Tom,99
2002,male,46,Jakob,100
1986,male,742,Michael,1
1986,male,725,Daniel,2
1986,male,672,Matthew,3
1986,male,585,James,4
1986,male,537,Christopher,5
1986,male,525,David,6
1986,male,490,Samuel,7
1986,male,468,Andrew,8
1986,male,464,Joshua,9
1986,male,462,Nicholas,10
1986,male,442,Benjamin,11
1986,male,366,Jason,12
1986,male,334,Adam,13
1986,male,314,Thomas,14
1986,male,307,Mark,15
1986,male,292,Robert,16
1986,male,288,Timothy,17
1986,male,286,Richard,18
1986,male,279,Scott,19
1986,male,260,William,20
1986,male,253,Simon,21
1986,male,246,John,22
1986,male,244,Aaron,23
1986,male,239,Ryan,24
1986,male,235,Joseph,25
1986,male,233,Jonathan,26
1986,male,227,Paul,27
1986,male,209,Nathan,28
1986,male,197,Steven,29
1986,male,195,Peter,30
1986,male,193,Anthony,31
1986,male,191,Luke,32
1986,male,189,Jeremy,33
1986,male,170,Hayden,34
1986,male,164,Cameron,35
1986,male,153,Shane,36
1986,male,150,Stephen,37
1986,male,149,Bradley,38
1986,male,140,Craig,39
1986,male,138,Phillip,40
1986,male,135,Alexander,41
1986,male,134,Mathew,42
1986,male,133,Hamish,43
1986,male,131,Shaun,44
1986,male,128,Jamie,45
1986,male,114,Kyle,46
1986,male,110,Dylan,47
1986,male,109,Karl,48
1986,male,99,Kieran,49
1986,male,99,Caleb,50
1986,male,97,Patrick,51
1986,male,95,Justin,52
1986,male,92,Jared,53
1986,male,92,Joel,54
1986,male,91,Blair,55
1986,male,87,Jacob,56
1986,male,86,Troy,57
1986,male,85,Ashley,58
1986,male,82,Tony,59
1986,male,82,Kane,60
1986,male,81,Philip,61
1986,male,81,Jesse,62
1986,male,79,Edward,63
1986,male,78,Gareth,64
1986,male,77,Lance,65
1986,male,76,Liam,66
1986,male,76,Dean,67
1986,male,75,George,68
1986,male,75,Jordan,69
1986,male,73,Shannon,70
1986,male,73,Logan,71
1986,male,73,Carl,72
1986,male,73,Charles,73
1986,male,72,Gregory,74
1986,male,70,Brent,75
1986,male,67,Brendon,76
1986,male,65,Sean,77
1986,male,65,Oliver,78
1986,male,65,Brett,79
1986,male,63,Raymond,80
1986,male,62,Ricky,81
1986,male,62,Brendan,82
1986,male,62,Alan,83
1986,male,62,Cody,84
1986,male,60,Sam,85
1986,male,60,Adrian,86
1986,male,59,Grant,87
1986,male,58,Isaac,88
1986,male,58,Ben,89
1986,male,57,Kurt,90
1986,male,57,Lee,91
1986,male,56,Stuart,92
1986,male,56,Corey,93
1986,male,54,Harley,94
1986,male,51,Mitchell,95
1986,male,51,Kevin,96
1986,male,51,Henry,97
1986,male,50,Martin,98
1986,male,50,Leon,99
1986,male,50,Brad,100
2018,male,293,Oliver,1
2018,male,273,Jack,2
2018,male,243,Noah,3
2018,male,221,Leo,4
2018,male,207,Hunter,5
2018,male,207,George,6
2018,male,204,William,7
2018,male,202,Lucas,8
2018,male,198,James,9
2018,male,196,Mason,10
2018,male,189,Ethan,11
2018,male,187,Charlie,12
2018,male,178,Lachlan,13
2018,male,170,Thomas,14
2018,male,166,Liam,15
2018,male,163,Cooper,16
2018,male,162,Elijah,17
2018,male,157,Arlo,18
2018,male,149,Oscar,19
2018,male,144,Benjamin,20
2018,male,143,Henry,21
2018,male,140,Harry,22
2018,male,138,Archie,23
2018,male,134,Max,24
2018,male,131,Jackson,25
2018,male,131,Alexander,26
2018,male,131,Carter,27
2018,male,128,Harrison,28
2018,male,126,Jacob,29
2018,male,121,Samuel,30
2018,male,121,Isaac,31
2018,male,121,Finn,32
2018,male,118,Hudson,33
2018,male,116,Luca,34
2018,male,116,Lincoln,35
2018,male,115,Theodore,36
2018,male,115,Archer,37
2018,male,114,Joshua,38
2018,male,111,Hugo,39
2018,male,111,Blake,40
2018,male,110,Levi,41
2018,male,105,Ryan,42
2018,male,105,Eli,43
2018,male,104,Connor,44
2018,male,103,Luke,45
2018,male,101,Theo,46
2018,male,101,Jaxon,47
2018,male,100,Daniel,48
2018,male,100,Beau,49
2018,male,99,Riley,50
2018,male,94,Logan,51
2018,male,93,Sebastian,52
2018,male,91,Braxton,53
2018,male,89,Asher,54
2018,male,88,Ryder,55
2018,male,86,Xavier,56
2018,male,86,Joseph,57
2018,male,84,Louis,58
2018,male,84,Charles,59
2018,male,82,Ezra,60
2018,male,80,Jasper,61
2018,male,79,Nathan,62
2018,male,77,Edward,63
2018,male,77,Arthur,64
2018,male,76,Toby,65
2018,male,75,Tyler,66
2018,male,75,Jordan,67
2018,male,74,Harvey,68
2018,male,74,Jayden,69
2018,male,73,Caleb,70
2018,male,70,Felix,71
2018,male,69,Aiden,72
2018,male,68,Austin,73
2018,male,67,Michael,74
2018,male,65,Bodhi,75
2018,male,64,John,76
2018,male,62,Quinn,77
2018,male,62,Flynn,78
2018,male,61,Gabriel,79
2018,male,61,Dylan,80
2018,male,59,Nixon,81
2018,male,59,Beauden,82
2018,male,57,Matthew,83
2018,male,57,Angus,84
2018,male,56,Wyatt,85
2018,male,56,Louie,86
2018,male,55,Roman,87
2018,male,55,Luka,88
2018,male,55,Ashton,89
2018,male,54,Zachary,90
2018,male,54,Phoenix,91
2018,male,54,Kingston,92
2018,male,54,Harley,93
2018,male,54,Adam,94
2018,male,53,Fletcher,95
2018,male,52,Alex,96
2018,male,51,Kayden,97
2018,male,50,Grayson,98
2018,male,50,David,99
2018,male,49,Patrick,100
1960,male,1304,David,1
1960,male,1257,Peter,2
1960,male,1090,Michael,3
1960,male,1085,John,4
1960,male,994,Stephen,5
1960,male,901,Mark,6
1960,male,746,Paul,7
1960,male,662,Robert,8
1960,male,620,Christopher,9
1960,male,546,Kevin,10
1960,male,511,Anthony,11
1960,male,473,Richard,12
1960,male,451,Ian,13
1960,male,441,Craig,14
1960,male,422,William,15
1960,male,419,Gregory,16
1960,male,417,Wayne,17
1960,male,400,Andrew,18
1960,male,390,Grant,19
1960,male,374,James,20
1960,male,373,Bruce,21
1960,male,367,Brian,22
1960,male,340,Steven,23
1960,male,328,Philip,24
1960,male,327,Murray,25
1960,male,317,Graeme,26
1960,male,305,Ross,27
1960,male,295,Alan,28
1960,male,271,Gary,29
1960,male,249,Colin,30
1960,male,239,Graham,31
1960,male,229,Barry,32
1960,male,223,Geoffrey,33
1960,male,219,Neil,34
1960,male,217,Martin,35
1960,male,214,Trevor,36
1960,male,210,Kenneth,37
1960,male,203,Allan,38
1960,male,199,Raymond,39
1960,male,197,Russell,40
1960,male,197,Phillip,41
1960,male,193,Timothy,42
1960,male,180,Thomas,43
1960,male,176,Warren,44
1960,male,174,Tony,45
1960,male,173,Donald,46
1960,male,172,Brent,47
1960,male,171,Roger,48
1960,male,169,Stuart,49
1960,male,167,Simon,50
1960,male,161,Keith,51
1960,male,159,Nigel,52
1960,male,157,Garry,53
1960,male,141,Jeffrey,54
1960,male,140,Douglas,55
1960,male,140,Brett,56
1960,male,137,Gavin,57
1960,male,136,Malcolm,58
1960,male,134,Ronald,59
1960,male,130,Patrick,60
1960,male,118,Shane,61
1960,male,118,George,62
1960,male,113,Edward,63
1960,male,112,Kerry,64
1960,male,103,Robin,65
1960,male,100,Dean,66
1960,male,99,Neville,67
1960,male,98,Gordon,68
1960,male,96,Rodney,69
